,word1,word2,word3,word4,category
7325,easy,easiest,small,smallest,gram4-superlative
7324,easy,easiest,smart,smartest,gram4-superlative
7323,easy,easiest,strange,strangest,gram4-superlative
7322,easy,easiest,strong,strongest,gram4-superlative
7321,easy,easiest,sweet,sweetest,gram4-superlative
7320,easy,easiest,tall,tallest,gram4-superlative
7319,easy,easiest,tasty,tastiest,gram4-superlative
7318,easy,easiest,warm,warmest,gram4-superlative
7317,easy,easiest,weak,weakest,gram4-superlative
7316,easy,easiest,weird,weirdest,gram4-superlative
7315,easy,easiest,wide,widest,gram4-superlative
7314,easy,easiest,young,youngest,gram4-superlative
7313,easy,easiest,bad,worst,gram4-superlative
7312,easy,easiest,big,biggest,gram4-superlative
7311,easy,easiest,bright,brightest,gram4-superlative
7310,easy,easiest,cold,coldest,gram4-superlative
7309,easy,easiest,cool,coolest,gram4-superlative
7308,easy,easiest,dark,darkest,gram4-superlative
7307,fast,fastest,good,best,gram4-superlative
7306,fast,fastest,great,greatest,gram4-superlative
7305,fast,fastest,high,highest,gram4-superlative
7304,fast,fastest,hot,hottest,gram4-superlative
7303,fast,fastest,large,largest,gram4-superlative
7302,fast,fastest,long,longest,gram4-superlative
7301,fast,fastest,low,lowest,gram4-superlative
7300,fast,fastest,lucky,luckiest,gram4-superlative
7299,fast,fastest,old,oldest,gram4-superlative
7298,fast,fastest,quick,quickest,gram4-superlative
7297,fast,fastest,sharp,sharpest,gram4-superlative
7296,fast,fastest,simple,simplest,gram4-superlative
7295,fast,fastest,short,shortest,gram4-superlative
7294,fast,fastest,slow,slowest,gram4-superlative
7293,fast,fastest,small,smallest,gram4-superlative
7292,fast,fastest,smart,smartest,gram4-superlative
7291,fast,fastest,strange,strangest,gram4-superlative
7290,fast,fastest,strong,strongest,gram4-superlative
7289,fast,fastest,sweet,sweetest,gram4-superlative
7288,fast,fastest,tall,tallest,gram4-superlative
7287,fast,fastest,tasty,tastiest,gram4-superlative
7286,fast,fastest,warm,warmest,gram4-superlative
7285,fast,fastest,weak,weakest,gram4-superlative
7284,fast,fastest,weird,weirdest,gram4-superlative
7283,fast,fastest,wide,widest,gram4-superlative
7282,fast,fastest,young,youngest,gram4-superlative
7281,fast,fastest,bad,worst,gram4-superlative
7280,fast,fastest,big,biggest,gram4-superlative
7279,fast,fastest,bright,brightest,gram4-superlative
7278,fast,fastest,cold,coldest,gram4-superlative
7277,fast,fastest,cool,coolest,gram4-superlative
7276,fast,fastest,dark,darkest,gram4-superlative
7275,fast,fastest,easy,easiest,gram4-superlative
7274,good,best,great,greatest,gram4-superlative
7273,good,best,high,highest,gram4-superlative
7272,good,best,hot,hottest,gram4-superlative
7271,good,best,large,largest,gram4-superlative
7270,good,best,long,longest,gram4-superlative
7269,good,best,low,lowest,gram4-superlative
7268,good,best,lucky,luckiest,gram4-superlative
7267,good,best,old,oldest,gram4-superlative
7266,good,best,quick,quickest,gram4-superlative
7265,good,best,sharp,sharpest,gram4-superlative
7264,good,best,simple,simplest,gram4-superlative
7263,good,best,short,shortest,gram4-superlative
7262,good,best,slow,slowest,gram4-superlative
7261,good,best,small,smallest,gram4-superlative
7260,good,best,smart,smartest,gram4-superlative
7259,good,best,strange,strangest,gram4-superlative
7258,good,best,strong,strongest,gram4-superlative
7257,good,best,sweet,sweetest,gram4-superlative
7256,good,best,tall,tallest,gram4-superlative
7255,good,best,tasty,tastiest,gram4-superlative
7254,good,best,warm,warmest,gram4-superlative
7253,good,best,weak,weakest,gram4-superlative
7252,good,best,weird,weirdest,gram4-superlative
7251,good,best,wide,widest,gram4-superlative
7250,good,best,young,youngest,gram4-superlative
7249,good,best,bad,worst,gram4-superlative
7248,good,best,big,biggest,gram4-superlative
7247,good,best,bright,brightest,gram4-superlative
7246,good,best,cold,coldest,gram4-superlative
7245,good,best,cool,coolest,gram4-superlative
7244,good,best,dark,darkest,gram4-superlative
7243,good,best,easy,easiest,gram4-superlative
7242,good,best,fast,fastest,gram4-superlative
7241,great,greatest,high,highest,gram4-superlative
7240,great,greatest,hot,hottest,gram4-superlative
7239,great,greatest,large,largest,gram4-superlative
7238,great,greatest,long,longest,gram4-superlative
7237,great,greatest,low,lowest,gram4-superlative
7236,great,greatest,lucky,luckiest,gram4-superlative
7235,great,greatest,old,oldest,gram4-superlative
7234,great,greatest,quick,quickest,gram4-superlative
7233,great,greatest,sharp,sharpest,gram4-superlative
7232,great,greatest,simple,simplest,gram4-superlative
7231,great,greatest,short,shortest,gram4-superlative
7230,great,greatest,slow,slowest,gram4-superlative
7229,great,greatest,small,smallest,gram4-superlative
7228,great,greatest,smart,smartest,gram4-superlative
7227,great,greatest,strange,strangest,gram4-superlative
7226,great,greatest,strong,strongest,gram4-superlative
7225,great,greatest,sweet,sweetest,gram4-superlative
7224,great,greatest,tall,tallest,gram4-superlative
7223,great,greatest,tasty,tastiest,gram4-superlative
7222,great,greatest,warm,warmest,gram4-superlative
7221,great,greatest,weak,weakest,gram4-superlative
7220,great,greatest,weird,weirdest,gram4-superlative
7219,great,greatest,wide,widest,gram4-superlative
7218,great,greatest,young,youngest,gram4-superlative
7217,great,greatest,bad,worst,gram4-superlative
7216,great,greatest,big,biggest,gram4-superlative
7215,great,greatest,bright,brightest,gram4-superlative
7214,great,greatest,cold,coldest,gram4-superlative
7213,great,greatest,cool,coolest,gram4-superlative
7212,great,greatest,dark,darkest,gram4-superlative
7211,great,greatest,easy,easiest,gram4-superlative
7210,great,greatest,fast,fastest,gram4-superlative
7209,great,greatest,good,best,gram4-superlative
7208,high,highest,hot,hottest,gram4-superlative
7207,high,highest,large,largest,gram4-superlative
7206,high,highest,long,longest,gram4-superlative
7205,high,highest,low,lowest,gram4-superlative
7204,high,highest,lucky,luckiest,gram4-superlative
7203,high,highest,old,oldest,gram4-superlative
7202,high,highest,quick,quickest,gram4-superlative
7201,high,highest,sharp,sharpest,gram4-superlative
7200,high,highest,simple,simplest,gram4-superlative
7199,high,highest,short,shortest,gram4-superlative
7198,high,highest,slow,slowest,gram4-superlative
7197,high,highest,small,smallest,gram4-superlative
7196,high,highest,smart,smartest,gram4-superlative
7195,high,highest,strange,strangest,gram4-superlative
7194,high,highest,strong,strongest,gram4-superlative
7193,high,highest,sweet,sweetest,gram4-superlative
7192,high,highest,tall,tallest,gram4-superlative
7191,high,highest,tasty,tastiest,gram4-superlative
7190,high,highest,warm,warmest,gram4-superlative
7189,high,highest,weak,weakest,gram4-superlative
7188,high,highest,weird,weirdest,gram4-superlative
7187,high,highest,wide,widest,gram4-superlative
7186,high,highest,young,youngest,gram4-superlative
7185,high,highest,bad,worst,gram4-superlative
7184,high,highest,big,biggest,gram4-superlative
7183,high,highest,bright,brightest,gram4-superlative
7182,high,highest,cold,coldest,gram4-superlative
7181,high,highest,cool,coolest,gram4-superlative
7180,high,highest,dark,darkest,gram4-superlative
7179,high,highest,easy,easiest,gram4-superlative
7178,high,highest,fast,fastest,gram4-superlative
7177,high,highest,good,best,gram4-superlative
7176,high,highest,great,greatest,gram4-superlative
7175,hot,hottest,large,largest,gram4-superlative
7174,hot,hottest,long,longest,gram4-superlative
7173,hot,hottest,low,lowest,gram4-superlative
7172,hot,hottest,lucky,luckiest,gram4-superlative
7171,hot,hottest,old,oldest,gram4-superlative
7170,hot,hottest,quick,quickest,gram4-superlative
7169,hot,hottest,sharp,sharpest,gram4-superlative
7168,hot,hottest,simple,simplest,gram4-superlative
7167,hot,hottest,short,shortest,gram4-superlative
7166,hot,hottest,slow,slowest,gram4-superlative
7165,hot,hottest,small,smallest,gram4-superlative
7164,hot,hottest,smart,smartest,gram4-superlative
7163,hot,hottest,strange,strangest,gram4-superlative
7162,hot,hottest,strong,strongest,gram4-superlative
7161,hot,hottest,sweet,sweetest,gram4-superlative
7160,hot,hottest,tall,tallest,gram4-superlative
7159,hot,hottest,tasty,tastiest,gram4-superlative
7158,hot,hottest,warm,warmest,gram4-superlative
7157,hot,hottest,weak,weakest,gram4-superlative
7156,hot,hottest,weird,weirdest,gram4-superlative
7155,hot,hottest,wide,widest,gram4-superlative
7154,hot,hottest,young,youngest,gram4-superlative
7153,hot,hottest,bad,worst,gram4-superlative
7152,hot,hottest,big,biggest,gram4-superlative
7151,hot,hottest,bright,brightest,gram4-superlative
7150,hot,hottest,cold,coldest,gram4-superlative
7149,hot,hottest,cool,coolest,gram4-superlative
7148,hot,hottest,dark,darkest,gram4-superlative
7147,hot,hottest,easy,easiest,gram4-superlative
7146,hot,hottest,fast,fastest,gram4-superlative
7145,hot,hottest,good,best,gram4-superlative
7144,hot,hottest,great,greatest,gram4-superlative
7143,hot,hottest,high,highest,gram4-superlative
7142,large,largest,long,longest,gram4-superlative
7141,large,largest,low,lowest,gram4-superlative
7140,large,largest,lucky,luckiest,gram4-superlative
7139,large,largest,old,oldest,gram4-superlative
7138,large,largest,quick,quickest,gram4-superlative
7137,large,largest,sharp,sharpest,gram4-superlative
7136,large,largest,simple,simplest,gram4-superlative
7135,large,largest,short,shortest,gram4-superlative
7134,large,largest,slow,slowest,gram4-superlative
7133,large,largest,small,smallest,gram4-superlative
7132,large,largest,smart,smartest,gram4-superlative
7131,large,largest,strange,strangest,gram4-superlative
7130,large,largest,strong,strongest,gram4-superlative
7129,large,largest,sweet,sweetest,gram4-superlative
7128,large,largest,tall,tallest,gram4-superlative
7127,large,largest,tasty,tastiest,gram4-superlative
7126,large,largest,warm,warmest,gram4-superlative
7125,large,largest,weak,weakest,gram4-superlative
7124,large,largest,weird,weirdest,gram4-superlative
7123,large,largest,wide,widest,gram4-superlative
7122,large,largest,young,youngest,gram4-superlative
7121,large,largest,bad,worst,gram4-superlative
7120,large,largest,big,biggest,gram4-superlative
7119,large,largest,bright,brightest,gram4-superlative
7118,large,largest,cold,coldest,gram4-superlative
7117,large,largest,cool,coolest,gram4-superlative
7116,large,largest,dark,darkest,gram4-superlative
7115,large,largest,easy,easiest,gram4-superlative
7114,large,largest,fast,fastest,gram4-superlative
7113,large,largest,good,best,gram4-superlative
7112,large,largest,great,greatest,gram4-superlative
7111,large,largest,high,highest,gram4-superlative
7110,large,largest,hot,hottest,gram4-superlative
7109,long,longest,low,lowest,gram4-superlative
7108,long,longest,lucky,luckiest,gram4-superlative
7107,long,longest,old,oldest,gram4-superlative
7106,long,longest,quick,quickest,gram4-superlative
7105,long,longest,sharp,sharpest,gram4-superlative
7104,long,longest,simple,simplest,gram4-superlative
7103,long,longest,short,shortest,gram4-superlative
7102,long,longest,slow,slowest,gram4-superlative
7101,long,longest,small,smallest,gram4-superlative
7100,long,longest,smart,smartest,gram4-superlative
7099,long,longest,strange,strangest,gram4-superlative
7098,long,longest,strong,strongest,gram4-superlative
7097,long,longest,sweet,sweetest,gram4-superlative
7096,long,longest,tall,tallest,gram4-superlative
7095,long,longest,tasty,tastiest,gram4-superlative
7094,long,longest,warm,warmest,gram4-superlative
7093,long,longest,weak,weakest,gram4-superlative
7092,long,longest,weird,weirdest,gram4-superlative
7091,long,longest,wide,widest,gram4-superlative
7090,long,longest,young,youngest,gram4-superlative
7089,long,longest,bad,worst,gram4-superlative
7088,long,longest,big,biggest,gram4-superlative
7087,long,longest,bright,brightest,gram4-superlative
7086,long,longest,cold,coldest,gram4-superlative
7085,long,longest,cool,coolest,gram4-superlative
7084,long,longest,dark,darkest,gram4-superlative
7083,long,longest,easy,easiest,gram4-superlative
7082,long,longest,fast,fastest,gram4-superlative
7081,long,longest,good,best,gram4-superlative
7080,long,longest,great,greatest,gram4-superlative
7079,long,longest,high,highest,gram4-superlative
7078,long,longest,hot,hottest,gram4-superlative
7077,long,longest,large,largest,gram4-superlative
7076,low,lowest,lucky,luckiest,gram4-superlative
7075,low,lowest,old,oldest,gram4-superlative
7074,low,lowest,quick,quickest,gram4-superlative
7073,low,lowest,sharp,sharpest,gram4-superlative
7072,low,lowest,simple,simplest,gram4-superlative
7071,low,lowest,short,shortest,gram4-superlative
7070,low,lowest,slow,slowest,gram4-superlative
7069,low,lowest,small,smallest,gram4-superlative
7068,low,lowest,smart,smartest,gram4-superlative
7067,low,lowest,strange,strangest,gram4-superlative
7066,low,lowest,strong,strongest,gram4-superlative
7065,low,lowest,sweet,sweetest,gram4-superlative
7064,low,lowest,tall,tallest,gram4-superlative
7063,low,lowest,tasty,tastiest,gram4-superlative
7062,low,lowest,warm,warmest,gram4-superlative
7061,low,lowest,weak,weakest,gram4-superlative
7060,low,lowest,weird,weirdest,gram4-superlative
7059,low,lowest,wide,widest,gram4-superlative
7058,low,lowest,young,youngest,gram4-superlative
7057,low,lowest,bad,worst,gram4-superlative
7056,low,lowest,big,biggest,gram4-superlative
7055,low,lowest,bright,brightest,gram4-superlative
7054,low,lowest,cold,coldest,gram4-superlative
7053,low,lowest,cool,coolest,gram4-superlative
7052,low,lowest,dark,darkest,gram4-superlative
7051,low,lowest,easy,easiest,gram4-superlative
7050,low,lowest,fast,fastest,gram4-superlative
7049,low,lowest,good,best,gram4-superlative
7048,low,lowest,great,greatest,gram4-superlative
7047,low,lowest,high,highest,gram4-superlative
7046,low,lowest,hot,hottest,gram4-superlative
7045,low,lowest,large,largest,gram4-superlative
7044,low,lowest,long,longest,gram4-superlative
7043,lucky,luckiest,old,oldest,gram4-superlative
7042,lucky,luckiest,quick,quickest,gram4-superlative
7041,lucky,luckiest,sharp,sharpest,gram4-superlative
7040,lucky,luckiest,simple,simplest,gram4-superlative
7039,lucky,luckiest,short,shortest,gram4-superlative
7038,lucky,luckiest,slow,slowest,gram4-superlative
7037,lucky,luckiest,small,smallest,gram4-superlative
7036,lucky,luckiest,smart,smartest,gram4-superlative
7035,lucky,luckiest,strange,strangest,gram4-superlative
7034,lucky,luckiest,strong,strongest,gram4-superlative
7033,lucky,luckiest,sweet,sweetest,gram4-superlative
7032,lucky,luckiest,tall,tallest,gram4-superlative
7031,lucky,luckiest,tasty,tastiest,gram4-superlative
7030,lucky,luckiest,warm,warmest,gram4-superlative
7029,lucky,luckiest,weak,weakest,gram4-superlative
7028,lucky,luckiest,weird,weirdest,gram4-superlative
7027,lucky,luckiest,wide,widest,gram4-superlative
7026,lucky,luckiest,young,youngest,gram4-superlative
7025,lucky,luckiest,bad,worst,gram4-superlative
7024,lucky,luckiest,big,biggest,gram4-superlative
7023,lucky,luckiest,bright,brightest,gram4-superlative
7022,lucky,luckiest,cold,coldest,gram4-superlative
7021,lucky,luckiest,cool,coolest,gram4-superlative
7020,lucky,luckiest,dark,darkest,gram4-superlative
7019,lucky,luckiest,easy,easiest,gram4-superlative
7018,lucky,luckiest,fast,fastest,gram4-superlative
7017,lucky,luckiest,good,best,gram4-superlative
7016,lucky,luckiest,great,greatest,gram4-superlative
7015,lucky,luckiest,high,highest,gram4-superlative
7014,lucky,luckiest,hot,hottest,gram4-superlative
7013,lucky,luckiest,large,largest,gram4-superlative
7012,lucky,luckiest,long,longest,gram4-superlative
7011,lucky,luckiest,low,lowest,gram4-superlative
7010,old,oldest,quick,quickest,gram4-superlative
7009,old,oldest,sharp,sharpest,gram4-superlative
7008,old,oldest,simple,simplest,gram4-superlative
7007,old,oldest,short,shortest,gram4-superlative
7006,old,oldest,slow,slowest,gram4-superlative
7005,old,oldest,small,smallest,gram4-superlative
7004,old,oldest,smart,smartest,gram4-superlative
7003,old,oldest,strange,strangest,gram4-superlative
7002,old,oldest,strong,strongest,gram4-superlative
7001,old,oldest,sweet,sweetest,gram4-superlative
7000,old,oldest,tall,tallest,gram4-superlative
6999,old,oldest,tasty,tastiest,gram4-superlative
6998,old,oldest,warm,warmest,gram4-superlative
6997,old,oldest,weak,weakest,gram4-superlative
